,AUTORID,IDPARIDADE,TIPOPRODUCAO,NOMECOMPLETODOSAUTORES,NOMEPARACITACAO,ORDEMIDCNPQ,ORDEMDEAUTORIA,NOMEGRANDEAREADOCONHECIMENTO1,NOMEDAAREADOCONHECIMENTO1,NOMEDASUBAREADOCONHECIMENTO1,NOMEDAESPECIALIDADE1,NOMEGRANDEAREADOCONHECIMENTO2,NOMEDAAREADOCONHECIMENTO2,NOMEDASUBAREADOCONHECIMENTO2,NOMEDAESPECIALIDADE2,NOMEGRANDEAREADOCONHECIMENTO3,NOMEDAAREADOCONHECIMENTO3,NOMEDASUBAREADOCONHECIMENTO3,NOMEDAESPECIALIDADE3,TIPO,TITULODOCAPITULODOLIVRO,ANO,PAISDEPUBLICACAO,IDIOMA,MEIODEDIVULGACAO,HOMEPAGEDOTRABALHO,FLAGRELEVANCIA,DOI,TITULODOCAPITULODOLIVROINGLES,FLAGDIVULGACAOCIENTIFICA,TITULODOLIVRO,NUMERODEVOLUMES,PAGINAINICIAL,PAGINAFINAL,ISBN,ORGANIZADORES,NUMERODAEDICAOREVISAO,NUMERODASERIE,CIDADEDAEDITORA,NOMEDAEDITORA,PALAVRACHAVE1,PALAVRACHAVE2,PALAVRACHAVE3,PALAVRACHAVE4,PALAVRACHAVE5,PALAVRACHAVE6,SETORDEATIVIDADE1,SETORDEATIVIDADE2,SETORDEATIVIDADE3,ID
1929,7187620542811161,4157,CAPITULO-DE-LIVRO-PUBLICADO,Rocksane de Carvalho Norton| Ana Lucia Pimenta Starling|,"NORTON,R.C.| STARLING, A. L. P.|",| |,1| 2|,CIENCIAS_DA_SAUDE,,NUTROLOGIA PEDIÁTRICA,,,,,,,,,,Capítulo de livro publicado,Deficiências Minerais,2016,Brasil,Português,IMPRESSO,,NAO,,,NAO,Nutrologia Pediátrica,1,169,177.0,9788520445297,Carlos Alberto Nogueira-d -eAlmeida,1,,Barueri,Editora Manole Ltda,2018-08-02T21:07:54.981Z,,,,,,,,,1930
1930,7187620542811161,4158,CAPITULO-DE-LIVRO-PUBLICADO,Rocksane de Carvalho Norton| Simone Diniz Carvalho| Julio Rocha Pimenta|,"NORTON,R.C.| CARVALHO,S.D.| PIMENTA JR|",| 2939453694529727| |,1| 2| 3|,,,,,,,,,,,,,Capítulo de livro publicado,Refluxo gastroesofágico,2016,Brasil,Português,IMPRESSO,,NAO,,,NAO,Refluxo gastroesofágico,1,309,316.0,9788578250744,,1,,BELO HORIZONTE,Coopmed,2018-08-02T21:07:54.983Z,,,,,,,,,1931
1931,7200287453601122,1904,CAPITULO-DE-LIVRO-PUBLICADO,Adriana Cristina de Oliveira| Camila Sarmento Gama|,"Oliveira, A. C| GAMA, C. S.|",4326208104063874| |,1| 2|,,,,,,,,,,,,,Capítulo de livro publicado,Eventos adversos relacionados a procedimentos cirúrgicos - Cirurgia segura,2016,Brasil,Português,IMPRESSO,,NAO,,,NAO,Segurança do paciente: como garantir qualidade nos serviços de saúde,,1,,9788584000760,,1ª,,Rio de Janeiro,DOC Content,,,,,,,,,,1932
1932,7199754088863140,4159,CAPITULO-DE-LIVRO-PUBLICADO,Edgar Nunes de Moraes| MARCELO ANDRADE STARLING| Luciana Valadares Ferreira| RODRIGO RIBEIRO DOS SANTOS| Marco Túlio Gualberto Cintra|,"Moraes, E.N.| STARLING, M. A.| FERREIRA, L. V.| SANTOS, R.R.| Cintra, MTG|",1744870889843708| | | | |,1| 2| 3| 4| 5|,,,,,,,,,,,,,Capítulo de livro publicado,Hipogonadismo Masculino: como reconhecer e quando tratar,2016,Brasil,Português,VARIOS,,NAO,,,NAO,PROGER - Programa de Atualização em Geriatria e Gerontologia,1,35,68.0,9788583227458,"Kitner, Daniel; Jaluul, Omar",1,2.0,Porto Alegre/RS,Artmed Panamericana,2018-08-02T21:07:54.984Z,,,,,,,,,1933
1933,7199754088863140,4160,CAPITULO-DE-LIVRO-PUBLICADO,"Moraes, Edgar Nunes| Raquel S. Azevedo| Alcimar Marcelo do Couto| Marco Túlio Gualberto Cintra|","Moraes, EN| Azevedo, R.S.| COUTO, A. M.| CINTRA, M. T. G.|",| | | |,1| 2| 3| 4|,,,,,,,,,,,,,Capítulo de livro publicado,"Alterações da Memória, Demência e Depressão: Incapacidade Cognitiva",2016,Brasil,Bretão,IMPRESSO,,NAO,,,NAO,Fundamentos do Cuidado ao Idoso Frágil,5,81,108.0,9788584500123,Moraes EN; Azevedo RS,1,,Belo Horizonte/MG,Folium,2018-08-02T21:07:54.985Z,,,,,,,,,1934
1934,7200973341469386,1390,CAPITULO-DE-LIVRO-PUBLICADO,João Paulo Calembo Batista Menezes| Anelisa de Carvalho Ferreira|,"MENEZES, J. P. C. B.| FERREIRA, A. C.|",| |,1| 2|,,,,,,,,,,,,,Capítulo de livro publicado,O Mercado de Energia Fotovoltaica no Brasil: uma análise do volume de importações de células solares no país,2016,Brasil,Português,IMPRESSO,,NAO,,,NAO,Energia e Direito: Perspectivas para um Diálogo de Sustentabilidade,2,293,307.0,9788584409013,Maraluce M. Custódio,1,,Rio de Janeiro,Lumen Juris,,,,,,,,,,1935
1935,7832610497123573,1158,CAPITULO-DE-LIVRO-PUBLICADO,Ana Elenara da Silva Pintos| André Henrique Chabaribery Capi| Hélder Ferreira Isayama| Juliana Viana| Marcília de Sousa Silva|,"PINTOS, A. E. S.| CAPI, A. H. C.| ISAYAMA, H. F.| VIANA, J.| SILVA, M. S.|",| | 0667395123212935| | |,1| 2| 3| 4| 5|,,,,,,,,,,,,,Capítulo de livro publicado,Políticas sociales de deporte y ocio: un análisis de la formación en el programa de deporte y ocio de la ciudad-Brasil,2016,Espanha,Espanhol,IMPRESSO,,NAO,,,NAO,"Efectos sociales del ocio y las industrias creativas y culturales Una mirada desde diversos ámbitos, colectivos y contextos",56,273,290.0,9788415759867,Jaime Cuenca y Ruth Ahedo,1,,Bilbao,Deusto Digital,,,,,,,,,,1936
1936,7859849705000543,4236,CAPITULO-DE-LIVRO-PUBLICADO,Thaís Stefanne de Araújo| Cleide Maria Maciel de Melo|,"ARAUJO, T. S.| MELO, Cleide M. Maciel|",| 7859849705000543|,1| 2|,CIENCIAS_HUMANAS,,História da Educação,,CIENCIAS_HUMANAS,Educação,História Moderna e Contemporânea,,CIENCIAS_HUMANAS,Educação,História Regional do Brasil,,Capítulo de livro publicado,"A formação de professores na Faculdade de Filosofia de Minas Gerais - Belo Horizonte, MG (1939-1948)",2016,Brasil,Português,IMPRESSO,,NAO,,,NAO,Formação docente na UFMG: história e memória,,33,62.0,9788571606760,João Valdir Alves de Souza; Luciano Mendes de Faria Filho; Nelma Marçal Lacerda Fonseca,1,,Belo Horizonte,Mazza Edições,2018-08-02T21:07:55.037Z,,,,,,,,,1937
1937,7882528997192782,4237,CAPITULO-DE-LIVRO-PUBLICADO,"Roselene Ecco| Langohr, Ingeborg Maria|","Roselene Ecco| Langohr, Ingeborg Maria|",| |,1| 2|,CIENCIAS_AGRARIAS,,,,CIENCIAS_AGRARIAS,Medicina Veterinária,Patologia Animal,,,,,,Capítulo de livro publicado,Patologia do sistema endocrino,2016,Brasil,Português,NAO_INFORMADO,,NAO,,,SIM,Patologia Veterinaria,,530,,9788527728706,,2,,São Paulo,Roca,2018-08-02T21:07:55.037Z,,,,,,,,,1938
1938,7882528997192782,4238,CAPITULO-DE-LIVRO-PUBLICADO,"Roselene Ecco| Antonio Carlos Alessi| Graça, Dominguita Lühers| ALINE M. VIOTT|","Roselene Ecco| Antonio Carlos Alessi| Graça, Dominguita Lühers| Aline M. Viott|",| | | 1607979747867785|,1| 2| 3| 4|,CIENCIAS_AGRARIAS,,,,CIENCIAS_AGRARIAS,Medicina Veterinária,Patologia Animal,,,,,,Capítulo de livro publicado,Patologia do Sistema Nervoso,2016,Brasil,Português,IMPRESSO,http://www.grupogen.com.br/patologia-veterinaria-24110,NAO,,,SIM,Patologia Veterinaria,,430,,9788527728706,,2,,São Paulo,Roca,2018-08-02T21:07:55.038Z,,,,,,,,,1939
1939,7896842311902691,712,CAPITULO-DE-LIVRO-PUBLICADO,Raquel Pires Costa|,"COSTA, Raquel Pires|",|,1|,LINGUISTICA_LETRAS_E_ARTES,,Lexicografia,,LINGUISTICA_LETRAS_E_ARTES,Lingüística,Lexicologia,,,,,,Capítulo de livro publicado,"O LÉXICO DOS PESCADORES DO MUNICÍPIO DE RAPOSA, MARANHÃO: UMA PROPOSTA DE GLOSSÁRIO (págin",2016,Brasil,Português,MEIO_DIGITAL,https://drive.google.com/file/d/0B4uYprBdP-V8OXN2LTdzSi1ENWs/view,NAO,,,NAO,Redes lexicias,1,265,294.0,9788559270181,Larissa Picoli;Natival Almeida Simões Neto,1,1.0,Rio de Janeiro:,Mares editores,2018-08-02T21:03:32.324Z,,,,,,,,,1940
1940,7896842311902691,713,CAPITULO-DE-LIVRO-PUBLICADO,Raquel Pires Costa|,"COSTA, Raquel Pires|",|,1|,LINGUISTICA_LETRAS_E_ARTES,,Lexicologia,,LINGUISTICA_LETRAS_E_ARTES,Lingüística,Sociolingüística e Dialetologia,,,,,,Capítulo de livro publicado,"A VARIAÇÃO DA LEXIA BILRO NA LINGUAGEM DAS RENDEIRAS DE RAPOSA, MARANHÃO",2016,Brasil,Português,MEIO_DIGITAL,https://drive.google.com/file/d/0B4uYprBdP-V8OXN2LTdzSi1ENWs/view,NAO,,,NAO,Redes lexicias,',243,264.0,9788559270181,Larissa Picoli; Natival Almeida Simões Neto,1,1.0,Rio de Janeiro,Mares Editores,2018-08-02T21:03:32.324Z,,,,,,,,,1941
1941,7900681792287383,4239,CAPITULO-DE-LIVRO-PUBLICADO,"Kathleen Tereza da Cruz| Débora Cristina Bertussi| Clarissa Terenzi Seixas| Rocha, Monica| Kênia Lara Silva| Alzira de Oliveira Jorge| Rossana Stavie Baduy|","CRUZ, K. T.| Bertussi, D.C.| SEIXAS, C. T.| Rocha, M.| SILVA, K.L.| JORGE, A. O.| BADUY, R. S.|",7900681792287383| 7900681792287383| 7900681792287383| | 7900681792287383| | |,1| 2| 3| 4| 5| 6| 7|,CIENCIAS_DA_SAUDE,,,,CIENCIAS_DA_SAUDE,Saúde Coletiva,Gestão de serviços e sistemas de saúde,,,,,,Capítulo de livro publicado,Apresentação,2016,Brasil,Português,VARIOS,http://www.redeunida.org.br/editora/biblioteca-digital/colecao-micropolitica-do-trabalho-e-o-cuidado-em-saude/politicas-e-cuidados-em-saude-livro-1-avaliacao-compartilhada-do-cuidado-em-saude-surpreendendo-o-instituido-nas-redes-pdf/view,NAO,,,NAO,Avaliação compartilhada do cuidado em saúde: surpreendendo o instituído nas redes - Livro 1,1,14,16.0,9788562987199,"Merhy, E.E.; Baduy, R.S.; Seixas, C.T.; Almeida, D.E.S.; Slomp Jr, H.",1,,Rio de janeiro,Editora Hexis,2018-08-02T21:07:55.038Z,,,,,,,,,1942
1942,7900681792287383,2550,CAPITULO-DE-LIVRO-PUBLICADO,Alzira de Oliveira Jorge| Monica Garcia Pontes| Vinicius Lana Ferreira|,"JORGE, A. O.| Pontes, M.G.| Ferreira, V.L.|",| 7900681792287383| |,1| 2| 3|,CIENCIAS_DA_SAUDE,,,,CIENCIAS_DA_SAUDE,Saúde Coletiva,Gestão de serviços e sistemas de saúde,,,,,,Capítulo de livro publicado,Encontros e desencontros na construção das redes,2016,Brasil,Português,VARIOS,http://www.redeunida.org.br/editora/biblioteca-digital/colecao-micropolitica-do-trabalho-e-o-cuidado-em-saude/politicas-e-cuidados-em-saude-livro-1-avaliacao-compartilhada-do-cuidado-em-saude-surpreendendo-o-instituido-nas-redes-pdf/view,SIM,,,NAO,Avaliação compartilhada do cuidado em saúde: surpreendendo o instituído nas redes - Livro 1,1,282,287.0,9788562987199,"Merhy, E.E.; Baduy, R.S.; Seixas, C.T.; Almeida, D.E.S.; Slomp Jr, H.",1,,Rio de Janeiro,Editora Hexis,,,,,,,,,,1943
1943,7900681792287383,1612,CAPITULO-DE-LIVRO-PUBLICADO,Alzira de Oliveira Jorge| Daniel Emilio da Silva Almeida| Kênia Lara Silva| Monica Garcia Pontes| Ricardo L. N. Moebus| Roseli da Costa Oliveira| Roseni Rosangela de Sena|,"JORGE, A. O.| Almeida, D.E.S.| SILVA, K.L.| Pontes, M.G.| MOEBUS, R. L. N.| Oliveira, R.C.| Sena, R.R.|",| 7900681792287383| 7900681792287383| 7900681792287383| 7900681792287383| | 7900681792287383|,1| 2| 3| 4| 5| 6| 7|,CIENCIAS_DA_SAUDE,,,,CIENCIAS_DA_SAUDE,Saúde Coletiva,Gestão de serviços e sistemas de saúde,,,,,,Capítulo de livro publicado,A Pesquisa RAC MG e interferências no território de BH,2016,Brasil,Português,VARIOS,http://www.redeunida.org.br/editora/biblioteca-digital/colecao-micropolitica-do-trabalho-e-o-cuidado-em-saude/politicas-e-cuidados-em-saude-livro-2-avaliacao-compartilhada-do-cuidado-em-saude-surpreendendo-o-instituido-nas-redes-pdf/view,SIM,,,NAO,Avaliação compartilhada do cuidado em saúde: surpreendendo o instituído nas redes - Livro 2,2,198,209.0,9788562987205,"Feuerwerker, L.C.M.; Bertussi, D.C.; Merhy, E.E.",1,,Rio de Janeiro,Editora Hexis,,,,,,,,,,1944
1944,8454271156470204,4318,CAPITULO-DE-LIVRO-PUBLICADO,Ana Márcia Alvim| José Irineu Rangel Rigotti|,"ALVIM, A. M.| RIGOTTI, J. I. R.|",| |,1| 2|,,,,,,,,,,,,,Capítulo de livro publicado,A rede urbana e os fluxos migratórios: o caso de Minas Gerais,2016,Brasil,Português,IMPRESSO,,NAO,,,NAO,Novos olhares sobre geografia e análise espacial,1,147,170.0,9788582290361,Alexandre Magno Dizniz,1,1.0,Belo Horizonte,PUC Minas,2018-08-02T21:07:55.152Z,,,,,,,,,1945
1945,8454271156470204,771,CAPITULO-DE-LIVRO-PUBLICADO,José Irineu Rangel Rigotti|,"RIGOTTI, JOSÉ IRINEU RANGEL|",|,1|,,,,,,,,,,,,,Capítulo de livro publicado,O envelhecimento da população gaúcha e as consequências e desafios para as políticas públicas de educação,2016,Brasil,Português,MEIO_DIGITAL,http://planejamento.rs.gov.br/futuro-rs,NAO,,,SIM,O envelhecimento da população gaúcha e as consequências e desafios para as políticas públicas de saúde e educação - Cadernos para o Futuro - 2,2,75,96.0,9788589443046,"Secretaria do Planejamento, Mobilidade e Desenvolvimento Regional - RS",1,,Porto Alegre,"Secretaria do Planejamento, Mobilidade e Desenvolvimento Regional",2018-08-02T21:03:32.360Z,,,,,,,,,1946
1946,8457465173988089,4319,CAPITULO-DE-LIVRO-PUBLICADO,Ana Lúcia Miranda Lopes| Roberto de Barros Mesquita| Marcelo Azevedo Costa|,"LOPES, A. L. M.| MESQUITA, R. B.| COSTA, M. A.|",2993390314436745| 8457465173988089| |,1| 2| 3|,,,,,,,,,,,,,Capítulo de livro publicado,Regulatory benchmarking models to calculate efficient costs for electricity distribution network operators in Europe,2016,Rússia,Inglês,IMPRESSO,,SIM,,,SIM,Information Technologies for Modeling Socio-Economic and Industrial Systems,1,5,10.0,9785906846327,"Forsund, F.R.; Kalashnikov, E.A.",1,,Moscow,National University of Science and Technology (MISIS),2018-08-02T21:07:55.153Z,,,,,,,,,1947
1947,8457465173988089,4320,CAPITULO-DE-LIVRO-PUBLICADO,Ana Lúcia Miranda Lopes| Roberto de Barros Mesquita| Marcelo Azevedo Costa|,"LOPES, A. L. M.| MESQUITA, R. B.| COSTA, M. A.|",2993390314436745| 8457465173988089| |,1| 2| 3|,,,,,,,,,,,,,Capítulo de livro publicado,Improving efficiency of the Brazilian electric power companies using Data Envelopment Analysis (DEA),2016,Rússia,Inglês,IMPRESSO,,NAO,,,SIM,Information Technologies for Modeling Socio-Economic and Industrial Systems,1,11,18.0,9785906846327,"Forsund, F.R.; Kalashnikov, E.A.",1,,Moscow,National University of Science and Tecnology (MISIS),2018-08-02T21:07:55.154Z,,,,,,,,,1948
1948,8457649474499141,4321,CAPITULO-DE-LIVRO-PUBLICADO,Jochen Volz| Gabi Ngcobo| Júlia Maia Rebouças| Lars Bang Larsen| Sofía Olascoaga|,"VOLZ, J.| NGCOBO, G.| REBOUÇAS, Júlia Maia| LARSEN, L. B.| OLASCOAGA, S.|",| | 8457649474499141| | |,1| 2| 3| 4| 5|,LINGUISTICA_LETRAS_E_ARTES,,Artes Plásticas,,,,,,,,,,Capítulo de livro publicado,Imaginações do Mato,2016,Brasil,Português,IMPRESSO,,NAO,,,SIM,"32a Bienal de São Paulo: Incerteza Viva: Dias de Estudo. Pesquisas para a 32a Bienal em Santiago, Chile; Acra, Gana; Lamas, Peru; Cuiabá e São Paulo",1,123,128.0,9788585298562,Jochen Volz; Isabella Rjeille,1,,São Paulo,Fundação Bienal de São Paulo,2018-08-02T21:07:55.154Z,,,,,,,,,1949
1949,8462704279700334,4322,CAPITULO-DE-LIVRO-PUBLICADO,Luiz Gonzaga Vaz Coelho| Maria Clara de Freitas Coelho|,"Coelho LG| COELHO, M. C.|",| |,1| 2|,,,,,,,,,,,,,Capítulo de livro publicado,Inibidores de bomba protônica a longo prazo: são seguros?,2016,Brasil,Português,NAO_INFORMADO,,NAO,,,NAO,Gastro Gerais - Pot Pourri em Gastroenterologia,1,201,213.0,9788587181435,"Passos, MCF; Moretzsohn, LD; Mattos,AA; Pessoa,S.",1,,São Paulo,Office Editora &amp; Publicidade Ltda,2018-08-02T21:07:55.156Z,,,,,,,,,1950
1950,8477208535555079,4323,CAPITULO-DE-LIVRO-PUBLICADO,Tatiana de Oliveira Rassi| Eleuse Machado de Britto Guimaraes|,"RASSI, T. O.| GUIMARAES, E. M. B.|",| |,1| 2|,,,,,,,,,,,,,Capítulo de livro publicado,O Clínico e o Adolescente,2016,Brasil,Português,IMPRESSO,,NAO,,,NAO,Clínica Médica na Prática Diária,1,62,,9788527728133,Celmo Celeno Porto,1,,Rio de Janeiro,Guanabara Koogan,2018-08-02T21:07:55.156Z,,,,,,,,,1951
1951,8491385040596497,4324,CAPITULO-DE-LIVRO-PUBLICADO,Galton Carvalho Vasconcelos| Alexandre Simões Barbosa|,"VASCONCELOS,G.C.| BARBOSA, A. S.|",| |,1| 2|,,,,,,,,,,,,,Capítulo de livro publicado,"Fundamentos da Avaliação Visual , Habilitação e Reabilitação da Criança com Baixa Visão",2016,Brasil,Português,IMPRESSO,,NAO,,,SIM,Deficiência visual e inclusão escolar: desfazando rótulos,1,89,100.0,9788544409596,Regina Célia Passos Ribeiro de Campos,1,,Curitiba,Editora CRV,2018-08-02T21:07:55.157Z,,,,,,,,,1952
1952,8491385040596497,4325,CAPITULO-DE-LIVRO-PUBLICADO,Galton Carvalho Vasconcelos| Luciene Chaves Fernandes|,"VASCONCELOS,G.C.| FERNANDES, L. C.|",| |,1| 2|,,,,,,,,,,,,,Capítulo de livro publicado,Papel das Equipes Multidisciplinares na Atenção à Saúde da Criança com Baixa Visão/Cegueira,2016,Brasil,Português,IMPRESSO,,NAO,,,NAO,Prevenção da Cegueira e Deficiência Visual na Infãncia,1,101,107.0,9788570066701,Keila Monteiro de Carvalho; Andrea Zin; Liana Maria Ventura; Galton Vasconcelos; João Marcelo Furtado,1,,Rio de Janeiro,Cultura Médica,2018-08-02T21:07:55.158Z,,,,,,,,,1953
1953,8497191248818774,772,CAPITULO-DE-LIVRO-PUBLICADO,Nathalia Didone Poppi|,"POPPI, N. D.|",8497191248818774|,1|,,,,,,,,,,,,,Capítulo de livro publicado,Vulnerabilidade clínica em pacientes com dependência química: quando a vulnerabilidade é o corpo,2016,Brasil,Bretão,IMPRESSO,,NAO,,,NAO,Vulnerabilidade e o uso de drogas,,7,379.0,9788566115765,Frederico Garcia; Michelle Ralil da Costa; Lívia Pires Guimarães; Maila de Castro Lourenço das Neves,1,,Belo Horizonte,3i Editora,2018-08-02T21:03:32.360Z,,,,,,,,,1954
1954,8502422679229022,4326,CAPITULO-DE-LIVRO-PUBLICADO,Penha Souza Silva| Clarissa Rodrigues|,"SILVA, P. S.| RODRIGUES, C.|",8502422679229022| |,1| 2|,,,,,,,,,,,,,Capítulo de livro publicado,O Projeto Água em Foco como uma proposta de formação no PIBID,2016,Brasil,Português,IMPRESSO,,NAO,,,NAO,Formação inicial de professores: percursos e inovações,ùnico,93,118.0,9788542300376,Míria Gomes de Oliveira,1a,,Belo Horizonte,Editora UFMG,2018-08-02T21:07:55.158Z,,,,,,,,,1955
1955,8502422679229022,4327,CAPITULO-DE-LIVRO-PUBLICADO,Penha Souza Silva| Laurinda Leite|,"SILVA, P. S.| Leite, Laurinda|",8502422679229022| |,1| 2|,,,,,,,,,,,,,Capítulo de livro publicado,A contextualização e os princípios orientadores da Educação do Campo nos materiais didáticos da área de Ciências da Vida e da Natureza,2016,Brasil,Português,MEIO_DIGITAL,,NAO,,,NAO,Renovación Pedagógica en ensino superior,1,669,673.0,9788460888543,"Rosario Isabel valverde, Maria Trinidad Culanda Lopez e Ana Torres Soto",1a,,Murcia,Universidad de Murcia,2018-08-02T21:07:55.159Z,,,,,,,,,1956
1956,8502474778285768,773,CAPITULO-DE-LIVRO-PUBLICADO,José Newton Coelho Meneses|,"MENESES, J. N. C.|",8502474778285768|,1|,CIENCIAS_HUMANAS,,História do Brasil,,,,,,,,,,Capítulo de livro publicado,"O Frei, a modernidade rural e a utilidade dos livros. Leitores e lugares de circulação de manuais técnicos agrícolas no mundo português do final do século XVIII e início do XIX.",2016,Brasil,Português,NAO_INFORMADO,,NAO,,,NAO,"Escrita, Edição e Leitura na América Latina",1,437,454.0,9788563735195,Nelson Chapochnik e Giselle Martins Venâncio,1,1.0,Niterói,PPGH-UFF,2018-08-02T21:03:32.361Z,,,,,,,,,1957
1957,9218574917080030,4395,CAPITULO-DE-LIVRO-PUBLICADO,Ruibran Januário dos Reis| Chigueru Tiba| Luís Guilherme Monteiro Oliveira|,"REIS, R. J.| TIBA, C.| MONTEIRO, Luis G.|",| 9914659189514029| |,1| 2| 3|,ENGENHARIAS,,Energia,,,,,,,,,,Capítulo de livro publicado,Contribuição do Atlas Solarimétrico de Minas Gerais II,2016,Brasil,Português,NAO_INFORMADO,,NAO,,,NAO,Atlas Solarimétrico de Minas Gerais - Volume II,2,112,116.0,9788582390436,Ruibran Januário dos Reis e Chiguero Tiba,1,,Belo Horizonte,ÁsterGraf,2018-08-02T21:07:55.209Z,,,,,,,,,1958
1958,9223609525374195,824,CAPITULO-DE-LIVRO-PUBLICADO,Diogo César Porto da Silva|,"da SILVA, D. C. P.|",9223609525374195|,1|,CIENCIAS_HUMANAS,,Estética e Filosofia da Arte,,,,,,,,,,Capítulo de livro publicado,Mono no Aware e sua relevância filosófica: a melancolia na poética japonesa,2016,Brasil,Português,IMPRESSO,,SIM,,,NAO,"O trágico, o sublime e a melancolia",4,61,79.0,1540587940,"Freitas,Verlaine; Costa, Rachel; Ferreira, Debora Pazetto",1,,Belo Horizonte,ABRE - Associação Brasileira de Estética,2018-08-02T21:03:32.390Z,,,,,,,,,1959
1959,9229452664247820,4396,CAPITULO-DE-LIVRO-PUBLICADO,Silvania Katiussa de Assis Gomes| Jocelly de Araújo Ferreira| Iolanda Beserra da Costa Santos|,"Gomes, Silvania Katiussa de Assis| FERREIRA, Jocelly de Araújo| SANTOS, Iolanda Beserra da Costa|",| | |,1| 2| 3|,,,,,,,,,,,,,Capítulo de livro publicado,Complicações de Feridas Cirúrgicas,2016,Brasil,Português,MEIO_DIGITAL,,NAO,,,NAO,Feridas Complexas e Estomias - Aspectos Preventivos e Manejo Clínico,,350,368.0,9788546301331,Maria Genilde das Chagas Araújo Campos; Alana Tamar Oliveira de Sousa; Josilene de Melo Buriti Vasconcelos; Sumaya Araújo Pereira de Lucena; Silvania Katiussa de Assis Gomes,1,,João Pessoa,Ideia,2018-08-02T21:07:55.210Z,,,,,,,,,1960
1960,9233993147318581,4397,CAPITULO-DE-LIVRO-PUBLICADO,Cleonice de Carvalho Coelho Mota| Henrique de Assis Fonseca Tonelli|,"Mota,C| TONELLI, H. A. F.|",| |,1| 2|,,,,,,,,,,,,,Capítulo de livro publicado,Avaliação clínica dos distúrbios cardiovasculares,2016,Brasil,Português,IMPRESSO,,NAO,,,NAO,Urgências e Emergências em Pediatria,1,691,700.0,9788578250744,Ana Cristina Simões e Silva; Alexandre Rodrigues Ferreira; Rocksane de Carvalho Norton; Joaquim Antônio César Mota,1ª,1.0,Urgências e Emergências em Ped,COOPMED,2018-08-02T21:07:55.211Z,,,,,,,,,1961
1961,9233993147318581,4398,CAPITULO-DE-LIVRO-PUBLICADO,Cleonice de Carvalho Coelho Mota| Zilda Maria Alves Meira|,"Mota C.C.| MEIRA, Z. M. A.|",| |,1| 2|,,,,,,,,,,,,,Capítulo de livro publicado,Febre reumática,2016,Brasil,Português,IMPRESSO,,NAO,,,NAO,Urgências e Emergências em Pediatria,1,701,706.0,9788578250744,,1ª,1.0,Belo Horizonte,COOPMED,2018-08-02T21:07:55.212Z,,,,,,,,,1962
1962,9233993147318581,4399,CAPITULO-DE-LIVRO-PUBLICADO,Zilda Maria Alves Meira| Cleonice de Carvalho Coelho Mota|,"MEIRA, Z. M. A.| Mota C.C.|",| |,1| 2|,,,,,,,,,,,,,Capítulo de livro publicado,Profilaxia da endocardite infecciosa,2016,Brasil,Português,IMPRESSO,,NAO,,,NAO,Urgências e Emergências em Pediatria,1,707,710.0,9788578250744,Ana Cristina Simões e Silva; Alexandre Rodrigues Ferreira; Rocksane de Carvalho Norton; Joaquim Antônio César Mota,1ª,1.0,Belo Horizonte,COOPMED,2018-08-02T21:07:55.212Z,,,,,,,,,1963
1963,9233993147318581,4400,CAPITULO-DE-LIVRO-PUBLICADO,Carolina Andrade Braganca Capuruco| Cleonice de Carvalho Coelho Mota|,"CAPURUCO, C. A. B.| MOTA, C. C. C.|",| |,1| 2|,,,,,,,,,,,,,Capítulo de livro publicado,Insuficiência cardíaca,2016,Brasil,Português,IMPRESSO,,NAO,,,NAO,Urgências e Emergências em Pediatria.,1,727,738.0,9788578250744,Ana Cristina Simões e Silva; Alexandre Rodrigues Ferreira; Rocksane de Carvalho Norton; Joaquim Antônio César Mota,1ª,1.0,Belo Horizonte,COOPMED,2018-08-02T21:07:55.213Z,,,,,,,,,1964
1964,9233993147318581,4401,CAPITULO-DE-LIVRO-PUBLICADO,Cleonice de Carvalho Coelho Mota| Zilda Maria Alves Meira| Licia Campos Valadares|,"MOTA,C.C.C.| MEIRA, Z. M. A.| VALADARES,L.C.|",| | |,1| 2| 3|,,,,,,,,,,,,,Capítulo de livro publicado,Acometimento cardíaco na doença de Kawasaki,2016,Brasil,Português,IMPRESSO,,NAO,,,NAO,Urgências e Emergências em Pediatria,1,739,746.0,9788578250744,,1ª,1.0,Belo Horizonte,COOPMED,2018-08-02T21:07:55.214Z,,,,,,,,,1965
1965,9241045307171389,1000,CAPITULO-DE-LIVRO-PUBLICADO,"Leal Junior, Arnaldo Gomes| Rafhael Milanezi de Andrade| Filho, Antonio Bento|","Leal Junior, Arnaldo Gomes| DE ANDRADE, RAFHAEL MILANEZI| Filho, Antonio Bento|",| | |,1| 2| 3|,,,,,,,,,,,,,Capítulo de livro publicado,"Series Elastic Actuator: Design, Analysis and Comparison",2016,Brasil,Português,IMPRESSO,http://www.intechopen.com/books/recent-advances-in-robotic-systems/series-elastic-actuator-design-analysis-and-comparison,SIM,10.5772/63573,,NAO,Recent Advances in Robotic Systems,,203,234.0,9789535125709,,1,,,InTech,,,,,,,,,,1966
